Id,SalePrice
2735,124919.72966263889
2736,142906.8451494129
2737,118376.04477650506
2738,134619.22216987167
2739,151465.71197479533
2740,132810.03344510903
2741,140183.80989538998
2742,159057.70626196818
2743,142597.86428243958
2744,164301.62255363978
2745,154183.00257792507
2746,131244.20172409707
2747,148250.1702752961
2748,125882.03782028162
2749,128738.52643619792
2750,119840.32596021125
2751,123029.50693144057
2752,195236.60546510367
2753,143079.41938408103
2754,190421.2173249787
2755,130720.14587963265
2756,97145.22692843832
2757,78124.29042370268
2758,93406.16413632574
2759,147510.39994419971
2760,111727.62775285039
2761,148384.93026001367
2762,144872.64877792945
2763,186389.24618992506
2764,158757.45614710823
2765,281301.7578998011
2766,118566.84169158827
2767,80548.86153822608
2768,111686.72288339464
2769,125927.21556137287
2770,147198.4882948807
2771,117470.36567929017
2772,98448.50364220934
2773,146038.0902361722
2774,127632.35055633978
2775,124523.35102951407
2776,139727.81868058027
2777,136548.71723025324
2778,123743.82104770101
2779,100765.70572370398
2780,109443.96814116326
2781,99463.35129490688
2782,98575.98605269818
2783,88367.5865894913
2784,114670.51477354717
2785,119843.28399774474
2786,70928.40924467744
2787,124616.52440761418
2788,76646.99598477302
2789,170275.26477427673
2790,94149.22929589373
2791,110227.69909502077
2792,66756.12617049523
2793,160986.95677507803
2794,89975.11707057456
2795,119191.36925216053
2796,93157.66003619313
2797,199450.10813043173
2798,104768.49096913417
2799,115472.23634816846
2800,78594.22166515084
2801,114214.92217326866
2802,130685.60675000897
2803,157612.87894480556
2804,132880.00460937183
2805,108679.09181062704
2806,90099.91359435869
2807,173609.2030337722
2808,150386.15902362383
2809,134351.9929912911
2810,129173.1668013471
2811,153653.11011559295
2812,166213.2659426641
2813,157534.87832812176
2814,159987.36309386333
2815,103822.19466805649
2816,210246.940863901
2817,137825.0600232304
2818,131690.79206028403
2819,173141.2550842178
2820,130768.06823687605
2821,114773.07842176077
2822,180003.93765522164
2823,277344.8729259662
2824,155610.4325730367
2825,157667.12305418387
2826,134536.92706783346
2827,134188.17950656248
2828,230723.95474712574
2829,200113.56628759945
2830,210920.42622594297
2831,201291.35255176612
2832,229452.0049498684
2833,254178.1955474055
2834,210875.97820316313
2835,248625.49596787468
2836,190192.94804907014
2837,151462.52252809415
2838,143687.04050222266
2839,172190.09497470476
2840,197957.10052962124
2841,204132.30330791167
2842,227486.9888091164
2843,158967.55578163196
2844,164734.0712115408
2845,130499.0898630606
2846,207215.45386555846
2847,204715.50095177372
2848,224030.2226789008
2849,198081.94897105408
2850,283372.13465448667
2851,222156.23517316702
2852,236456.6956587506
2853,240941.56828966955
2854,147577.50934550253
2855,203593.5287065179
2856,195083.05025511872
2857,189779.92429481662
2858,203067.23400863173
2859,112172.68912216784
2860,121863.23473427756
2861,130862.27686353876
2862,212048.6366338547
2863,143016.62868370238
2864,249369.6699021094
2865,152266.73408045553
2866,168908.09898300382
2867,99551.98051570621
2868,106545.1490755384
2869,108113.08781562485
2870,134373.57609461213
2871,93634.39788945533
2872,61989.40385486474
2873,104013.9819422695
2874,114424.54387227554
2875,120573.92744460212
2876,179016.82781434173
2877,131196.92802836525
2878,155558.9894855962
2879,123159.5308957836
2880,104452.27933267065
2881,129006.43183660985
2882,149586.72722086677
2883,174344.54302645032
2884,182583.9167472845
2885,158781.16192276412
2886,195524.87036499803
2887,109708.97553992158
2888,133543.9092421516
2889,69322.75080585672
2890,85299.1580448591
2891,133720.921855985
2892,68985.62369784951
2893,97943.65923000789
2894,68764.73816628935
2895,254844.5854344554
2896,246879.39822739552
2897,206241.32378389532
2898,164999.73642811045
2899,207417.42177457118
2900,156150.55614443374
2901,192693.6378341692
2902,183461.62799025403
2903,306831.3513412379
2904,331052.3727746837
2905,80415.24049549235
2906,208046.21401430306
2907,122822.55646710141
2908,135776.4589036039
2909,155279.54694830565
2910,85218.00224553983
2911,94037.15872046347
2912,151901.86418884806
2913,96432.52195543221
2914,83854.97743063912
2915,89913.8877718899
2916,98143.74153561037
2917,171757.19727056447
2918,123718.78624212786
2919,231640.10732924676
